,age,best_estimate_liabilities,death_prob,discount_rate,expected_benefit,expected_premium,forward_rate,projection_year,pv_expected_benefit,pv_expected_premium,survival_rate,yearly_forward_rate,yearly_spot_rate,t,r
25,34,-3594.3048431572824,0.00014928918562284732,0.9985013736405368,14.878664532654454,139.52872914947685,0.001500875611216479,3,37893.16683938148,41487.471682538766,0.9964849929937938,0.01815992707509917,0.01449,25,1
26,34,-3474.862298776912,0.00014928918562284732,0.9985013736405368,14.87644330894322,139.50789901913112,0.001500875611216479,3,37935.13877376509,41410.001072542,0.9963362285607044,0.01815992707509917,0.01449,26,1
27,34,-3355.2591228310266,0.00014928918562284732,0.9985013736405368,14.87422241683666,139.4870719984986,0.001500875611216479,3,37977.175927358854,41332.43505018988,0.996187486336536,0.01815992707509917,0.01449,27,1
28,34,-3235.4950714493534,0.00014928918562284732,0.9985013736405368,14.87200185628528,139.46624808711505,0.001500875611216479,3,38019.278397716604,41254.77346916596,0.9960387663179732,0.01815992707509917,0.01449,28,1
29,34,-3115.5699003960035,0.00014928918562284732,0.9985013736405368,14.869781627239576,139.44542728451626,0.001500875611216479,3,38061.44628253863,41177.01618293463,0.9958900685017008,0.01815992707509917,0.01449,29,1
30,34,-2995.4833650689543,0.00014928918562284732,0.9985013736405368,14.867561729650053,139.4246095902381,0.001500875611216479,3,38103.679679671885,41099.16304474084,0.9957413928844043,0.01815992707509917,0.01449,30,1
31,34,-2875.235220499453,0.00014928918562284732,0.9985013736405368,14.865342163467238,139.4037950038166,0.001500875611216479,3,38145.97868711026,41021.213907609716,0.9955927394627696,0.01815992707509917,0.01449,31,1
32,34,-2754.825221351537,0.00014928918562284732,0.9985013736405368,14.86312292864165,139.38298352478773,0.001500875611216479,3,38188.34340299475,40943.16862434629,0.9954441082334832,0.01815992707509917,0.01449,32,1
33,34,-2634.2531219213997,0.00014928918562284732,0.9985013736405368,14.860904025123821,139.36217515268766,0.001500875611216479,3,38230.773925613714,40865.02704753511,0.9952954991932319,0.01815992707509917,0.01449,33,1
34,34,-2513.518676136897,0.00014928918562284732,0.9985013736405368,14.85868545286429,139.34136988705248,0.001500875611216479,3,38273.27035340306,40786.789029539956,0.9951469123387032,0.01815992707509917,0.01449,34,1
35,34,-2392.6216375569784,0.00014928918562284732,0.9985013736405368,14.856467211813603,139.32056772741845,0.001500875611216479,3,38315.8327849465,40708.45442250348,0.9949983476665851,0.01815992707509917,0.01449,35,1
36,35,-2271.5617593711213,0.00016097577949414354,0.9985013736405368,16.017063461101337,139.29976867332192,0.001500875611216479,3,38358.46131897575,40630.02307834687,0.9948381770319741,0.01815992707509917,0.01449,36,1
37,35,-2151.5033537973723,0.00016097577949414354,0.9982740737474538,16.014485101825482,139.27734478447638,0.0017289102240902743,4,38399.99149497218,40551.49484876955,0.9946780321809559,0.02094534668771919,0.0161,37,1
38,35,-2031.7471398419148,0.00016097577949414354,0.9982740737474538,16.011907157603016,139.25492450533383,0.0017289102240902743,4,38450.33946016396,40482.086600005874,0.9945179131093799,0.02094534668771919,0.0161,38,1
39,35,-1911.8037547842832,0.00016097577949414354,0.9982740737474538,16.009329628367134,139.23250783531319,0.0017289102240902743,4,38500.777054868784,40412.58080965307,0.9943578198130962,0.02094534668771919,0.0161,39,1
40,35,-1791.6728718227969,0.00016097577949414354,0.9982740737474538,16.00675251405103,139.21009477383348,0.0017289102240902743,4,38551.30443363232,40342.97730545512,0.9941977522879557,0.02094534668771919,0.0161,40,1
41,35,-1671.354163591248,0.00016097577949414354,0.9982740737474538,16.00417581458791,139.1876853203138,0.0017289102240902743,4,38601.921751267524,40273.27591485877,0.9940377105298098,0.02094534668771919,0.0161,41,1
42,35,-1550.8473021580066,0.00016097577949414354,0.9982740737474538,16.001599529910994,139.1652794741734,0.0017289102240902743,4,38652.62916285504,40203.476465013046,0.9938776945345107,0.02094534668771919,0.0161,42,1
43,35,-1430.1519590249518,0.00016097577949414354,0.9982740737474538,15.999023659953515,139.1428772348315,0.0017289102240902743,4,38703.42682374373,40133.57878276868,0.9937177042979112,0.02094534668771919,0.0161,43,1
44,35,-1309.2678051265611,0.00016097577949414354,0.9982740737474538,15.996448204648708,139.12047860170756,0.0017289102240902743,4,38754.31488955109,40063.58269467765,0.9935577398158647,0.02094534668771919,0.0161,44,1
45,35,-1188.194510828871,0.00016097577949414354,0.9982740737474538,15.993873163929829,139.09808357422105,0.0017289102240902743,4,38805.29351616375,39993.48802699262,0.9933978010842254,0.02094534668771919,0.0161,45,1
46,35,-1066.9317459285448,0.00016097577949414354,0.9982740737474538,15.991298537730133,139.07569215179154,0.0017289102240902743,4,38856.36285973791,39923.29460566645,0.993237888098848,0.02094534668771919,0.0161,46,1
47,35,-945.4791796518839,0.00016097577949414354,0.9982740737474538,15.988724325982899,139.05330433383872,0.0017289102240902743,4,38907.5230766998,39853.00225635168,0.9930780008555882,0.02094534668771919,0.0161,47,1
48,36,-823.8364806537938,0.00017266387614178758,0.9982740737474538,17.14686969388633,139.03092011978234,0.0017289102240902743,4,38958.7743237462,39782.61080439999,0.9929065321586493,0.02094534668771919,0.0161,48,1
49,36,-703.1660429613403,0.00017266387614178758,0.9983547439425292,17.143909048901286,139.00691450221092,0.0016479673857947574,5,39008.95403190034,39712.12007486168,0.9927350930681603,0.01995583947908197,0.01687,49,1
50,36,-582.261005955108,0.00017266387614178758,0.9983547439425292,17.14094891511268,138.98291302954246,0.0016479673857947574,5,39056.067354247,39638.32836020211,0.9925636835790091,0.01995583947908197,0.01687,50,1
51,36,-461.17779740542755,0.00017266387614178758,0.9983547439425292,17.13798929243225,138.95891570106127,0.0016479673857947574,5,39103.26128282432,39564.43908022975,0.9923923036860848,0.01995583947908197,0.01687,51,1
52,36,-339.9161200523449,0.00017266387614178758,0.9983547439425292,17.135030180771736,138.93492251605187,0.0016479673857947574,5,39150.535949956786,39490.45207000913,0.9922209533842771,0.01995583947908197,0.01687,52,1
53,36,-218.47567614664877,0.00017266387614178758,0.9983547439425292,17.13207158004292,138.9109334737988,0.0016479673857947574,5,39197.89148818704,39416.367164333686,0.9920496326684767,0.01995583947908197,0.01687,53,1
54,36,-96.85616744908475,0.00017266387614178758,0.9983547439425292,17.12911349015757,138.88694857358672,0.0016479673857947574,5,39245.328030276236,39342.18419772532,0.9918783415335751,0.01995583947908197,0.01687,54,1
55,36,24.94270477045211,0.00017266387614178758,0.9983547439425292,17.12615591102749,138.8629678147005,0.0016479673857947574,5,39292.84570920441,39267.90300443396,0.9917070799744648,0.01995583947908197,0.01687,55,1
56,36,146.92123973376147,0.00017266387614178758,0.9983547439425292,17.12319884256448,138.83899119642507,0.0016479673857947574,5,39340.44465817083,39193.52341843707,0.9915358479860392,0.01995583947908197,0.01687,56,1
57,36,269.07973715511616,0.00017266387614178758,0.9983547439425292,17.12024228468038,138.81501871804548,0.0016479673857947574,5,39388.12501059436,39119.045273439246,0.9913646455631924,0.01995583947908197,0.01687,57,1
58,36,391.41849724206986,0.00017266387614178758,0.9983547439425292,17.11728623728702,138.79105037884693,0.0016479673857947574,5,39435.88690011382,39044.46840287175,0.9911934727008195,0.01995583947908197,0.01687,58,1
59,36,513.9378206963011,0.00017266387614178758,0.9983547439425292,17.114330700296257,138.76708617811474,0.0016479673857947574,5,39483.73046058837,38969.79263989207,0.9910223293938165,0.01995583947908197,0.01687,59,1
60,37,636.6380087143771,0.00018518850491644478,0.9983547439425292,18.352594351925333,138.74312611513432,0.0016479673857947574,5,39531.65582609781,38895.017817383436,0.9908388034502973,0.01995583947908197,0.01687,60,1
61,37,758.2760988224109,0.00018518850491644478,0.9981407221472074,18.349195662415966,138.71743248304162,0.0018627412062628412,6,39578.41986677682,38820.14376795441,0.9906553114936731,0.022583329506073557,0.01782,61,1
62,37,880.2810226526926,0.00018518850491644478,0.9981407221472074,18.345797602304824,138.69174360911424,0.0018627412062628412,6,39633.76084487617,38753.479822223475,0.9904718535176501,0.022583329506073557,0.01782,62,1
63,37,1002.4908777461242,0.00018518850491644478,0.9981407221472074,18.34240017147535,138.66605949247102,0.0018627412062628412,6,39689.20831328563,38686.717435539504,0.9902884295159353,0.022583329506073557,0.01782,63,1
64,37,1124.9060499723055,0.00018518850491644478,0.9981407221472074,18.339003369811017,138.64038013223094,0.0018627412062628412,6,39744.76246973864,38619.856419766336,0.9901050394822372,0.022583329506073557,0.01782,64,1
65,37,1247.5269259188499,0.00018518850491644478,0.9981407221472074,18.3356071971953,138.6147055275132,0.0018627412062628412,6,39800.42351233709,38552.89658641824,0.9899216834102652,0.022583329506073557,0.01782,65,1
66,37,1370.3538928927155,0.00018518850491644478,0.9981407221472074,18.33221165351172,138.58903567743712,0.0018627412062628412,6,39856.19163955197,38485.83774665926,0.98973836129373,0.022583329506073557,0.01782,66,1
67,37,1493.3873389215369,0.00018518850491644478,0.9981407221472074,18.32881673864379,138.5633705811222,0.0018627412062628412,6,39912.06705022411,38418.679711302575,0.9895550731263436,0.022583329506073557,0.01782,67,1
68,37,1616.6276527549999,0.00018518850491644478,0.9981407221472074,18.325422452475074,138.53771023768812,0.0018627412062628412,6,39968.04994356485,38351.42229080985,0.9893718189018189,0.022583329506073557,0.01782,68,1
69,37,1740.0752238661444,0.00018518850491644478,0.9981407221472074,18.32202879488914,138.51205464625465,0.0018627412062628412,6,40024.14051915671,38284.065295290566,0.98918859861387,0.022583329506073557,0.01782,69,1
70,37,1863.7304424527465,0.00018518850491644478,0.9981407221472074,18.318635765769578,138.4864038059418,0.0018627412062628412,6,40080.338976954095,38216.60853450135,0.9890054122562123,0.022583329506073557,0.01782,70,1
71,37,1987.5936994386284,0.00018518850491644478,0.9981407221472074,18.315243365000008,138.46075771586973,0.0018627412062628412,6,40136.645517284,38149.05181784537,0.9888222598225623,0.022583329506073557,0.01782,71,1
72,38,2111.665386475077,0.00019855001148649798,0.9981407221472074,19.633067104587465,138.4351163751587,0.0018627412062628412,6,40193.06034084669,38081.394954371615,0.9886259291515165,0.022583329506073557,0.01782,72,1
73,38,2234.6222193474387,0.00019855001148649798,0.9980659061634122,19.629168958888332,138.40763008121232,0.001937841804478202,7,40248.25997212171,38013.63775277427,0.9884296374619276,0.02350355484204325,0.01863,73,1
74,38,2357.9611986910677,0.00019855001148649798,0.9980659061634122,19.625271587166075,138.38014924466987,0.001937841804478202,7,40306.58752567011,37948.62632697904,0.9882333847460559,0.02350355484204325,0.01863,74,1
75,38,2481.515560299151,0.00019855001148649798,0.9980659061634122,19.621374989267018,138.35267386444784,0.001937841804478202,7,40365.03201371434,37883.51645341519,0.9880371709961633,0.02350355484204325,0.01863,75,1
76,38,2605.2857262400066,0.00019855001148649798,0.9980659061634122,19.61747916503752,138.32520393946285,0.001937841804478202,7,40423.593662079635,37818.30793583963,0.9878409962045129,0.02350355484204325,0.01863,76,1
77,38,2729.2721193989346,0.00019855001148649798,0.9980659061634122,19.613584114323963,138.29773946863182,0.001937841804478202,7,40482.27269702899,37753.00057763005,0.9876448603633697,0.02350355484204325,0.01863,77,1
78,38,2853.4751634797867,0.00019855001148649798,0.9980659061634122,19.609689836972773,138.27028045087175,0.001937841804478202,7,40541.06934526402,37687.59418178423,0.987448763465,0.02350355484204325,0.01863,78,1
79,38,2977.8952830065537,0.00019855001148649798,0.9980659061634122,19.605796332830398,138.2428268851,0.001937841804478202,7,40599.983833925806,37622.08855091925,0.9872527055016717,0.02350355484204325,0.01863,79,1
80,38,3102.532903324958,0.00019855001148649798,0.9980659061634122,19.601903601743313,138.21537877023403,0.001937841804478202,7,40659.01639059575,37556.483487270794,0.9870566864656543,0.02350355484204325,0.01863,80,1
81,38,3227.388450604034,0.00019855001148649798,0.9980659061634122,19.598011643558028,138.1879361051916,0.001937841804478202,7,40718.16724329642,37490.778792692385,0.9868607063492186,0.02350355484204325,0.01863,81,1
82,38,3352.462351837741,0.00019855001148649798,0.9980659061634122,19.594120458121086,138.1604988888906,0.001937841804478202,7,40777.4366204924,37424.97426865466,0.9866647651446374,0.02350355484204325,0.01863,82,1
83,38,3477.755034846574,0.00019855001148649798,0.9980659061634122,19.59023004527906,138.13306712024925,0.001937841804478202,7,40836.82475109118,37359.06971624461,0.9864688628441847,0.02350355484204325,0.01863,83,1
84,39,3603.2669282791103,0.00021358405460791818,0.9980659061634122,21.06940194707233,138.10564079818585,0.001937841804478202,7,40896.33186444397,37293.06493616486,0.986258168824714,0.02350355484204325,0.01863,84,1
85,39,3727.512526132821,0.00021358405460791818,0.9979470606389692,21.06490185877631,138.07614363545994,0.0020571625910861258,8,40954.47225486574,37226.959728732916,0.9860475198061261,0.0249671818339412,0.01942,85,1
86,39,3852.4325783853856,0.00021358405460791818,0.9979470606389692,21.06040273162739,138.04665277285767,0.0020571625910861258,8,41017.61402733925,37165.18144895387,0.9858369157788098,0.0249671818339412,0.01942,86,1
87,39,3977.584568348808,0.00021358405460791818,0.9979470606389692,21.055904565420295,138.01716820903337,0.0020571625910861258,8,41080.89020108762,37103.30563273881,0.9856263567331556,0.0249671818339412,0.01942,87,1
88,39,4102.96897850548,0.00021358405460791818,0.9979470606389692,21.051407359949774,137.9876899426418,0.0020571625910861258,8,41144.30105163319,37041.33207312771,0.9854158426595561,0.0249671818339412,0.01942,88,1
89,39,4228.586292329215,0.00021358405460791818,0.9979470606389692,21.046911115010634,137.95821797233785,0.0020571625910861258,8,41207.846855065334,36979.26056273612,0.985205373548406,0.0249671818339412,0.01942,89,1
90,39,4354.436994287244,0.00021358405460791818,0.9979470606389692,21.04241583039772,137.92875229677685,0.0020571625910861258,8,41271.527888041564,36917.09089375432,0.984994949390102,0.0249671818339412,0.01942,90,1
91,39,4480.521569842291,0.00021358405460791818,0.9979470606389692,21.037921505905913,137.89929291461428,0.0020571625910861258,8,41335.34442778873,36854.82285794644,0.984784570175043,0.0249671818339412,0.01942,91,1
92,39,4606.840505454638,0.00021358405460791818,0.9979470606389692,21.03342814133016,137.86983982450602,0.0020571625910861258,8,41399.296752104216,36792.45624664958,0.9845742358936297,0.0249671818339412,0.01942,92,1
93,39,4733.394288584124,0.00021358405460791818,0.9979470606389692,21.02893573646543,137.84039302510817,0.0020571625910861258,8,41463.38513935705,36729.99085077293,0.984363946536265,0.0249671818339412,0.01942,93,1
94,39,4860.183407692239,0.00021358405460791818,0.9979470606389692,21.02444429110675,137.8109525150771,0.0020571625910861258,8,41527.60986848913,36667.426460796894,0.984153702093354,0.0249671818339412,0.01942,94,1
95,39,4987.208352244197,0.00021358405460791818,0.9979470606389692,21.019953805049173,137.78151829306955,0.0020571625910861258,8,41591.97121901641,36604.76286677221,0.9839435025553035,0.0249671818339412,0.01942,95,1
96,40,5114.469612710949,0.00023029146407660406,0.9979470606389692,22.659378977212263,137.7520903577425,0.0020571625910861258,8,41656.46947103001,36541.99985831906,0.9837169087655314,0.0249671818339412,0.01942,96,1
97,40,5240.320384072358,0.00023029146407660406,0.9978479177437236,22.654160715652537,137.7203672271744,0.0021567237030895026,9,41719.457608698554,36479.137224626196,0.9834903671583749,0.026189898374374687,0.02017,97,1
98,40,5366.936679782993,0.00023029146407660406,0.9978479177437236,22.648943655813902,137.6886514021725,0.0021567237030895026,9,41786.731932322225,36419.79525253923,0.9832638777218168,0.026189898374374687,0.02017,98,1
99,40,5493.79949594412,0.00023029146407660406,0.9978479177437236,22.643727797419615,137.65694288105436,0.0021567237030895026,9,41854.15657638587,36360.35708044175,0.9830374404438426,0.026189898374374687,0.02017,99,1
100,40,5620.909370347821,0.00023029146407660406,0.9978479177437236,22.638513140192998,137.62524166213797,0.0021567237030895026,9,41921.73186388509,36300.82249353727,0.9828110553124406,0.026189898374374687,0.02017,100,1
101,40,5748.266841944656,0.00023029146407660406,0.9978479177437236,22.633299683857423,137.59354774374168,0.0021567237030895026,9,41989.45811851241,36241.191276567755,0.982584722315602,0.026189898374374687,0.02017,101,1
102,40,5875.8724508461455,0.00023029146407660406,0.9978479177437236,22.628087428136343,137.56186112418428,0.0021567237030895026,9,42057.33566465872,36181.463213812574,0.9823584414413207,0.026189898374374687,0.02017,102,1
103,40,6003.72673832727,0.00023029146407660406,0.9978479177437236,22.622876372753264,137.5301818017849,0.0021567237030895026,9,42125.36482741483,36121.63808908756,0.9821322126775931,0.026189898374374687,0.02017,103,1
104,40,6131.8302468289985,0.00023029146407660406,0.9978479177437236,22.617666517431758,137.49850977486304,0.0021567237030895026,9,42193.545932572946,36061.71568574395,0.9819060360124188,0.026189898374374687,0.02017,104,1
105,40,6260.183519960774,0.00023029146407660406,0.9978479177437236,22.612457861895464,137.46684504173862,0.0021567237030895026,9,42261.8793066282,36001.69578666743,0.9816799114337998,0.026189898374374687,0.02017,105,1
106,40,6388.78710250304,0.00023029146407660406,0.9978479177437236,22.607250405868076,137.43518760073198,0.0021567237030895026,9,42330.36527678016,35941.57817427712,0.9814538389297411,0.026189898374374687,0.02017,106,1
107,40,6517.641540409793,0.00023029146407660406,0.9978479177437236,22.60204414907336,137.40353745016375,0.0021567237030895026,9,42399.00417093435,35881.362630524556,0.9812278184882504,0.026189898374374687,0.02017,107,1
108,41,6646.7473808110735,0.00024950878253249265,0.9978479177437236,24.4824958378017,137.37189458835505,0.0021567237030895026,9,42467.79631770376,35821.04893689269,0.9809829935298724,0.026189898374374687,0.02017,108,1
109,41,6774.215448428382,0.00024950878253249265,0.9977504974331424,24.476387240071855,137.33761909418214,0.0022545742373918376,10,42534.852322823244,35760.63687439486,0.9807382296574717,0.027392909866477355,0.02089,109,1
110,41,6902.6041059368,0.00024950878253249265,0.9977504974331424,24.47028016649079,137.30335215204605,0.0022545742373918376,10,42606.21873398938,35703.61462805258,0.9804935268558068,0.027392909866477355,0.02089,110,1
111,41,7031.254001847745,0.00024950878253249265,0.9977504974331424,24.464174616678225,137.26909375981296,0.0022545742373918376,10,42677.75216686998,35646.49816502223,0.98024888510964,0.027392909866477355,0.02089,111,1
112,41,7160.165732184549,0.00024950878253249265,0.9977504974331424,24.458070590253953,137.23484391534961,0.0022545742373918376,10,42749.45299650068,35589.28726431613,0.9800043044037375,0.027392909866477355,0.02089,112,1
113,41,7289.339894312594,0.00024950878253249265,0.9977504974331424,24.451968086837887,137.20060261652324,0.0022545742373918376,10,42821.321598763076,35531.98170445048,0.9797597847228692,0.027392909866477355,0.02089,113,1
114,41,7418.777086942297,0.00024950878253249265,0.9977504974331424,24.445867106050017,137.16636986120167,0.0022545742373918376,10,42893.358350386574,35474.58126344428,0.9795153260518087,0.027392909866477355,0.02089,114,1
115,41,7548.477910132155,0.00024950878253249265,0.9977504974331424,24.439767647510436,137.13214564725322,0.0022545742373918376,10,42965.56362895033,35417.085718818176,0.9792709283753336,0.027392909866477355,0.02089,115,1
116,41,7678.4429652917825,0.00024950878253249265,0.9977504974331424,24.433669710839332,137.0979299725467,0.0022545742373918376,10,43037.93781288516,35359.49484759338,0.9790265916782251,0.027392909866477355,0.02089,116,1
117,41,7808.672855184981,0.00024950878253249265,0.9977504974331424,24.427573295656973,137.06372283495153,0.0022545742373918376,10,43110.48128147547,35301.80842629049,0.9787823159452685,0.027392909866477355,0.02089,117,1
118,41,7939.168183932743,0.00024950878253249265,0.9977504974331424,24.42147840158375,137.0295242323376,0.0022545742373918376,10,43183.19441486115,35244.02623092841,0.9785381011612527,0.027392909866477355,0.02089,118,1
119,41,8069.929557016367,0.00024950878253249265,0.9977504974331424,24.415385028240127,136.99533416257538,0.0022545742373918376,10,43256.07759403955,35186.14803702318,0.9782939473109703,0.027392909866477355,0.02089,119,1
120,42,8200.957581280483,0.00027207342939061796,0.9977504974331424,26.61677891969802,136.96115262353584,0.0022545742373918376,10,43329.13120086737,35128.17361958689,0.9780277795217733,0.027392909866477355,0.02089,120,1
121,42,8330.040402251216,0.00027207342939061796,0.9974814859607165,26.609537201378007,136.92388913304828,0.0025248729672990855,11,43400.143155377686,35070.10275312647,0.9777616841497595,0.030722785842341782,0.02178,121,1
122,42,8461.66557773613,0.00027207342939061796,0.9974814859607165,26.60229745333713,136.88663578096634,0.0025248729672990855,11,43483.04628070507,35021.38070296894,0.9774956611752261,0.030722785842341782,0.02178,122,1
123,42,8593.593000683868,0.00027207342939061796,0.9974814859607165,26.595059675039327,136.84939256453166,0.0025248729672990855,11,43566.165983919986,34972.57298323612,0.9772297105784757,0.030722785842341782,0.02178,123,1
124,42,8725.823442417393,0.00027207342939061796,0.9974814859607165,26.587823865948696,136.8121594809866,0.0025248729672990855,11,43649.50280987937,34923.67936746198,0.9769638323398162,0.030722785842341782,0.02178,124,1
125,42,8858.357676204949,0.00027207342939061796,0.9974814859607165,26.58059002552945,136.77493652757425,0.0025248729672990855,11,43733.05730481639,34874.699628611444,0.9766980264395609,0.030722785842341782,0.02178,125,1
126,42,8991.196477264944,0.00027207342939061796,0.9974814859607165,26.57335815324598,136.73772370153853,0.0025248729672990855,11,43816.83001634393,34825.63353907898,0.9764322928580285,0.030722785842341782,0.02178,126,1
127,42,9124.340622770891,0.00027207342939061796,0.9974814859607165,26.566128248562798,136.70052100012398,0.0025248729672990855,11,43900.82149345803,34776.48087068714,0.9761666315755428,0.030722785842341782,0.02178,127,1
128,42,9257.79089185634,0.00027207342939061796,0.9974814859607165,26.558900310944587,136.663328420576,0.0025248729672990855,11,43985.032286541464,34727.24139468512,0.9759010425724334,0.030722785842341782,0.02178,128,1
129,42,9391.548065619842,0.00027207342939061796,0.9974814859607165,26.551674339856138,136.62614596014066,0.0025248729672990855,11,44069.46294736715,34677.91488174731,0.9756355258290348,0.030722785842341782,0.02178,129,1
130,42,9525.612927129878,0.00027207342939061796,0.9974814859607165,26.54445033476243,136.58897361606486,0.0025248729672990855,11,44154.114029101715,34628.50110197184,0.9753700813256871,0.030722785842341782,0.02178,130,1
131,42,9659.986261429884,0.00027207342939061796,0.9974814859607165,26.537228295128564,136.5518113855962,0.0025248729672990855,11,44238.98608630899,34578.99982487911,0.9751047090427358,0.030722785842341782,0.02178,131,1
132,43,9794.668855543161,0.00029715183161382885,0.9974814859607165,28.97541503073186,136.51465926598303,0.0025248729672990855,11,44324.07967495355,34529.41081941039,0.9748149548924285,0.030722785842341782,0.02178,132,1
133,43,9927.209917326109,0.00029715183161382885,0.9979228650360037,28.966804933083708,136.47409368494,0.0020814584340858033,12,44406.94377125239,34479.73385392628,0.9745252868430977,0.025265437427396398,0.02207,133,1
134,43,10055.604052840215,0.00029715183161382885,0.9979228650360037,28.958197393941845,136.43354015803368,0.0020814584340858033,12,44470.34788076351,34414.743827923296,0.9742357048691582,0.025265437427396398,0.02207,134,1
