,age,best_estimate_liabilities,death_prob,discount_rate,expected_benefit,expected_premium,forward_rate,projection_year,pv_expected_benefit,pv_expected_premium,survival_rate,yearly_forward_rate,yearly_spot_rate,t,r
891,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,891,1
892,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,892,1
893,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,893,1
894,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,894,1
895,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,895,1
896,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,896,1
897,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,897,1
898,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,898,1
899,106,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,899,1
900,107,0.0,1.0,0.997165165069244,0.0,0.0,0.0028428940661591184,75,0.0,0.0,0.0,0.03465323116347929,0.02946,900,1
901,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,901,1
902,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,902,1
903,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,903,1
904,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,904,1
905,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,905,1
906,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,906,1
907,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,907,1
908,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,908,1
909,107,0.0,1.0,0.9971538932726206,0.0,0.0,0.002854230171070782,76,0.0,0.0,0.0,0.03479358814520084,0.02953,909,1
